Mes;Tipo Pago;Provincia;Rango Edad;Genero;Sector;Tipo Empleador;Nacionalidad;Valor Pagado;Número Beneficiarios
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;24.524,54;89
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;6  -  ECUATORIANA / VENEZOLANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;213,98;1
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;5.644,56;23
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;456  -  VENEZOLANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;5.948,44;22
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;715,01;3
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;397,44;2
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;4.465,20;16
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;4.480;16
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;176  -  CUBANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;3.920;14
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;176  -  CUBANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;45.247,75;165
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;560;2
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;560;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;29-EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONALES;155  -  BOLIVIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;29-EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONALES;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;3.861,08;15
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;456  -  VENEZOLANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;1.199,64;5
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PRIVADA;7-AGRICOLA LABORES DE CAMPO;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;2.800;10
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;8.400;29
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;1  -  ECUATORIANA / COLOMBIANA;280;1
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;3.080;11
7;Fijo;PICHINCHA;40 - 45 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;20.507,17;76
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;840;3
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;6.350,56;27
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;28-OTRAS FINANC. PRIVAD, MUTUALISTAS ETC.20.50%;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;4.641,94;18
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;7-AGRICOLA LABORES DE CAMPO;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;2.483,71;9
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.920;14
7;Fijo;PICHINCHA;45 - 50 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;3.080;11
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;170  -  COLOMBIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;31.939,98;113
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;283  -  ITALIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;207,9;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;420;2
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;28-OTRAS FINANC. PRIVAD, MUTUALISTAS ETC.20.50%;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.800;10
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;6-CONSTRUCCION;170  -  COLOMBIANA;268,93;1
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;686,04;3
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.400;5
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.920;14
7;Fijo;PICHINCHA;45 - 50 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;5.040;18
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;12.047,92;43
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;378  -  PERUANA;244,12;1
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;4.277,52;18
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;4.748,57;18
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;34-RISE-RÉGIMEN IMPOSITIVO SIMPLIFICADO;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;1.120;4
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;257,42;1
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.360;12
7;Fijo;PICHINCHA;50 - 55 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;2.240;8
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;19.780,84;72
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;378  -  PERUANA;280;1
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;27-COOPERA  NO CONTROLADAS POR LA SUPERINTENDENCIA  DE BANCOS;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.680;6
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;278,83;1
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;470,02;2
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;469;2
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;170  -  COLOMBIANA;280;1
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;4.200;15
7;Fijo;PICHINCHA;50 - 55 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;3.640;13
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;4.691,80;16
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;5.054,07;19
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.924,42;11
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;55 - 60 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.960;7
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;12.435,47;45
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;280;1
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;27-COOPERA  NO CONTROLADAS POR LA SUPERINTENDENCIA  DE BANCOS;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.680;6
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;239,8;1
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.920;14
7;Fijo;PICHINCHA;55 - 60 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;4.178,07;14
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;170  -  COLOMBIANA;280;1
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;799,75;3
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;1.120;5
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.037;8
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;365,3;1
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;60 - 65 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;4.719,74;16
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PRIVADA;30-TRABAJADORES AUTONOMOS Y SIN RELACIÓN DE DEPENDENCIA;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;840;3
7;Fijo;PICHINCHA;60 - 65 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;PICHINCHA;Mas de 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;Mas de 65 años;FEMENINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;Mas de 65 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;711,67;4
7;Fijo;PICHINCHA;Mas de 65 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;Mas de 65 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;PICHINCHA;Mas de 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;170  -  COLOMBIANA;280;1
7;Fijo;PICHINCHA;Mas de 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;840;3
7;Fijo;SANTA ELENA;20 - 25 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;276,11;1
7;Fijo;SANTA ELENA;20 - 25 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;20 - 25 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;20 - 25 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;25 - 30 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.316,02;5
7;Fijo;SANTA ELENA;25 - 30 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;25 - 30 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;840;3
7;Fijo;SANTA ELENA;25 - 30 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.823,70;15
7;Fijo;SANTA ELENA;25 - 30 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;25 - 30 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;240,93;1
7;Fijo;SANTA ELENA;25 - 30 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;525,31;2
7;Fijo;SANTA ELENA;25 - 30 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.120;4
7;Fijo;SANTA ELENA;30 - 35 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.378,20;5
7;Fijo;SANTA ELENA;30 - 35 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;560;2
7;Fijo;SANTA ELENA;30 - 35 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;SANTA ELENA;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.391,88;6
7;Fijo;SANTA ELENA;30 - 35 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.225,78;5
7;Fijo;SANTA ELENA;30 - 35 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;208,37;1
7;Fijo;SANTA ELENA;30 - 35 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;186,67;1
7;Fijo;SANTA ELENA;35 - 40 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;524,72;2
7;Fijo;SANTA ELENA;35 - 40 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;549,1;2
7;Fijo;SANTA ELENA;35 - 40 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.680;6
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.341,68;12
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;475,22;2
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;250,76;1
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;35 - 40 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.077,71;4
7;Fijo;SANTA ELENA;40 - 45 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;SANTA ELENA;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.120;4
7;Fijo;SANTA ELENA;40 - 45 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;275,33;1
7;Fijo;SANTA ELENA;40 - 45 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;40 - 45 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;SANTA ELENA;40 - 45 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;45 - 50 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;SANTA ELENA;45 - 50 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;279,22;1
7;Fijo;SANTA ELENA;45 - 50 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;SANTA ELENA;45 - 50 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;SANTA ELENA;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.960;7
7;Fijo;SANTA ELENA;45 - 50 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;280;1
